dataset,strategy,matcher,threshold,segment_id,gold_entities,pred_entities,gold_count,pred_count,matches,soft_precision,soft_recall,soft_f1,soft_jaccard,matched_pairs
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB001,"[""CivicAid Permit Triage"", ""council service requests"", ""planning questions"", ""permit evidence"", ""payment status"", ""human officer""]","[""civicaid permit"", ""civicaid permit triage"", ""civicaid permit triage civicaid"", ""civicaid permit triage civicaid permit triage"", ""permit"", ""permit triage"", ""permit triage civicaid""]",6,7,1,0.14285714285714285,0.16666666666666666,0.15384615384615383,0.08333333333333333,"[{""gold"": ""CivicAid Permit Triage"", ""pred"": ""civicaid permit triage"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB002,"[""residents"", ""complaint"", ""permit query"", ""missing-document evidence""]","[""civicaid permit"", ""civicaid permit triage"", ""civicaid permit triage the"", ""long message containing"", ""often submit one"", ""often submit one long"", ""one long message""]",4,7,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB003,"[""request type"", ""required evidence"", ""deadline sensitivity"", ""status"", ""new decision""]","[""evidence selection"", ""civicaid permit"", ""civicaid permit triage"", ""civicaid permit triage the"", ""classify each sentence"", ""permit triage"", ""request type required""]",5,7,1,0.14285714285714285,0.2,0.16666666666666666,0.09090909090909091,"[{""gold"": ""request type"", ""pred"": ""request type required"", ""score"": 0.7272727272727273}]"
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB004,"[""assistant"", ""planning permission"", ""approval"", ""partial screenshot"", ""legal evidence""]","[""permission boundary"", ""civicaid permit"", ""civicaid permit triage"", ""civicaid permit triage the"", ""issue planning permission promise"", ""permit triage""]",5,6,1,0.16666666666666666,0.2,0.1818181818181818,0.1,"[{""gold"": ""planning permission"", ""pred"": ""issue planning permission promise"", ""score"": 0.7307692307692307}]"
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB005,"[""pilot review"", ""archived requests"", ""routing errors"", ""missing attachments"", ""resident intent""]","[""archived request found"", ""civicaid permit"", ""civicaid permit triage"", ""civicaid permit triage a"", ""fifty archived request"", ""fifty archived request found"", ""most routing error""]",5,7,2,0.2857142857142857,0.4,0.3333333333333333,0.2,"[{""gold"": ""archived requests"", ""pred"": ""archived request found"", ""score"": 0.8421052631578947}, {""gold"": ""routing errors"", ""pred"": ""most routing error"", ""score"": 0.8387096774193549}]"
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB006,"[""blind annotation batch"", ""council-style messages"", ""route classifier"", ""manual triage spreadsheet""]","[""blind annotation batch"", ""civicaid permit triage"", ""civicaid permit triage next"", ""permit triage next"", ""permit triage next build"", ""triage next build""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""blind annotation batch"", ""pred"": ""blind annotation batch"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB007,"[""HarborFlow"", ""logistics exception tracker"", ""containers"", ""gate-out confirmation""]","[""container"", ""container exception"", ""container exception harborflow"", ""delayed inspected damaged"", ""harborflow container exception"", ""harborflow container exception harborflow""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""containers"", ""pred"": ""container"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB008,"[""port team"", ""email chains"", ""customs hold"", ""carrier delay""]","[""container exception"", ""currently handle exception"", ""currently handle exception through"", ""exception"", ""exception through email"", ""harborflow container exception"", ""harborflow container exception the""]",4,7,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB009,"[""exception"", ""cause"", ""accountable party"", ""last verified timestamp"", ""financial exposure"", ""operations lead""]","[""accountable party last"", ""container exception each"", ""container exception each exception"", ""exception each exception"", ""harborflow container exception"", ""harborflow container exception each""]",6,6,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09090909090909091,"[{""gold"": ""accountable party"", ""pred"": ""accountable party last"", ""score"": 0.8717948717948718}]"
out_domain_true_blind,hybrid_v1,M3_fuzzy_difflib,0.6,TB010,"[""refrigerated container"", ""temperature alarm"", ""inspection seal"", ""cold-chain risk"", ""compliance review""]","[""both cold-chain risk"", ""container"", ""container exception"", ""harborflow container"", ""harborflow container exception"", ""harborflow container exception for"", ""missing inspection seal""]",5,7,2,0.2857142857142857,0.4,0.3333333333333333,0.2,"[{""gold"": ""cold-chain risk"", ""pred"": ""both cold-chain risk"", ""score"": 0.8571428571428571}, {""gold"": ""inspection seal"", ""pred"": ""missing inspection seal"", ""score"": 0.7894736842105263}]"
